,Website Location Sales Revenue Tech Spend Social Employees Traffic,
,realestate.com.kh,Cambodia,,$50+,250+,,Medium,
,anantaratestenglish.info,Cambodia,,$2000+,,,-,
,backyardeats.com,Cambodia,,$50+,,,-,
,greengeckoproject.org,Cambodia,,$100+,,,-,
,brother.com.kh,Cambodia,,$1000+,,,-,
