,Website Location Sales Revenue Tech Spend Social Employees Traffic,
,ltcambo.com,Cambodia,,$0+,,,-,
,croap.org,Cambodia,,$0+,,,-,
,mekong-gardens.com,Cambodia,,$0+,,,-,
,ume-bmc.edu.kh,Cambodia,,$100+,,,-,
,taftac-cambodia.org,Cambodia,,$0+,,,-,
