,Website Location Sales Revenue Tech Spend Social Employees Traffic,
,angkordailyfoods.com,Cambodia,,$10+,,,-,
,angkordailyfoods.com.kh,Cambodia,,$10+,,,-,
,golfincambodia.com,Cambodia,,$100+,,,-,
,grandavatan.com,Cambodia,,$0+,,,-,
,webike.com.kh,Cambodia,,$0+,,,-,
