,Website Location Sales Revenue Tech Spend Social Employees Traffic,
,angkorhub.com,Cambodia,,$2000+,250+,,-,
,seilaangkorexpress.com,Cambodia,,$500+,,,-,
,bookmebus.com,Cambodia,,$1000+,,10+,Medium,
,meyhongbus.com,Cambodia,,$500+,,,-,
,natureaid.co,Cambodia,$78k+,$1000+,,,-,
